,DateTime,Temperature,Humidity,Wind Speed,general diffuse flows,diffuse flows,Zone 1 Power Consumption,Zone 2 Power Consumption,Zone 3 Power Consumption
21794,6/1/2017 8:20,68,85.2,0,136.2,113.8,25188.87417,15694.80249,11549.53846
21795,6/1/2017 8:30,69,85.0,0,167.7,139.4,25633.90728,16065.28067,11579.07692
21796,6/1/2017 8:40,69,84.5,0,231.7,181.8,25850.06623,16267.35967,11827.2
21797,6/1/2017 8:50,69,83.5,0,274.1,216.3,25989.93377,16207.48441,12028.06154
21798,6/1/2017 9:00,69,83.2,0,241.6,194.4,26956.29139,16589.18919,12175.75385
21799,6/1/2017 9:10,70,82.6,3,450.8,388.2,27642.91391,17453.63825,12607.01538
21800,6/1/2017 9:20,70,82.0,3,389.1,335.9,28126.09272,17749.27235,12967.38462
21801,6/1/2017 9:30,70,82.0,3,579.3,553.8,28621.98675,18134.71933,13209.6
21802,6/1/2017 9:40,71,81.1,3,625.7,607.5,28812.71523,18295.6341,13156.43077
21803,6/1/2017 9:50,71,79.4,3,630.9,616.8,28634.70199,18512.68191,13504.98462
21804,6/1/2017 10:00,71,79.8,3,684.1,679.6,29448.47682,18576.29938,13682.21538
21805,6/1/2017 10:10,71,79.8,3,690.1,682.6,29588.34437,19040.33264,14172.55385
21806,6/1/2017 10:20,71,79.0,3,724.0,713.0,30096.95364,19178.79418,14532.92308
21807,6/1/2017 10:30,71,78.7,3,746.0,727.0,30758.1457,19410.81081,14680.61538
21808,6/1/2017 10:40,72,77.5,3,753.0,678.7,31304.90066,19463.20166,14733.78462
21809,6/1/2017 10:50,72,76.8,3,778.0,536.2,31686.35762,19616.63202,14851.93846
21810,6/1/2017 11:00,72,74.6,3,796.0,272.9,32309.40397,19972.14137,15300.92308
21811,6/1/2017 11:10,72,73.6,3,814.0,119.7,32868.87417,20619.54262,15306.83077
21812,6/1/2017 11:20,73,72.4,3,829.0,77.2,33453.77483,20570.89397,15531.32308
21813,6/1/2017 11:30,73,71.8,3,840.0,66.8,33593.64238,20802.9106,15761.72308
21814,6/1/2017 11:40,73,70.6,3,852.0,63.14,33987.81457,21053.63825,15808.98462
21815,6/1/2017 11:50,74,68.49,3,862.0,62.74,34280.2649,21079.83368,16098.46154
21816,6/1/2017 12:00,74,61.75,3,871.0,63.54,34407.41722,21008.73181,16139.81538
21817,6/1/2017 12:10,75,59.62,3,879.0,65.24,34445.56291,21356.75676,16128.0
21818,6/1/2017 12:20,75,60.62,3,886.0,65.48,34877.88079,21517.67152,16246.15385
21819,6/1/2017 12:30,74,61.59,3,893.0,66.27,35068.60927,21592.51559,16523.81538
21820,6/1/2017 12:40,75,61.35,3,895.0,70.1,34979.60265,21457.79626,16571.07692
21821,6/1/2017 12:50,75,63.99,3,895.0,72.7,35297.48344,21716.00832,16742.4
21822,6/1/2017 13:00,75,63.42,3,895.0,72.4,35144.90066,21745.94595,16896.0
21823,6/1/2017 13:10,75,62.19,0,894.0,71.5,34852.45033,21955.50936,17144.12308
21824,6/1/2017 13:20,76,62.35,0,896.0,68.26,34877.88079,21929.31393,17280.0
21825,6/1/2017 13:30,76,64.09,0,893.0,65.58,35081.3245,21966.73597,17362.70769
21826,6/1/2017 13:40,75,65.02,0,890.0,62.6,35297.48344,21805.82121,17392.24615
21827,6/1/2017 13:50,75,62.02,0,886.0,60.21,35259.33775,21689.81289,17327.26154
21828,6/1/2017 14:00,75,60.98,0,880.0,59.27,35119.4702,21951.76715,17333.16923
21829,6/1/2017 14:10,75,60.65,0,871.0,59.38,35284.76821,22067.77547,17516.30769
21830,6/1/2017 14:20,75,57.31,0,863.0,57.91,35539.07285,21760.91476,17569.47692
21831,6/1/2017 14:30,75,56.01,0,854.0,57.88,35564.50331,21506.44491,17734.89231
21832,6/1/2017 14:40,75,59.85,0,839.0,58.52,35348.34437,21618.71102,18071.63077
21833,6/1/2017 14:50,75,58.48,0,824.0,58.88,35386.49007,21824.53222,18142.52308
21834,6/1/2017 15:00,75,58.52,0,808.0,59.12,35208.47682,21846.98545,18042.09231
21835,6/1/2017 15:10,75,59.05,0,792.0,59.61,35221.19205,21899.3763,18089.35385
21836,6/1/2017 15:20,75,59.95,0,776.0,59.7,35450.06623,21562.57796,18101.16923
21837,6/1/2017 15:30,75,58.92,0,759.0,59.35,35450.06623,21472.76507,18059.81538
21838,6/1/2017 15:40,75,57.21,0,741.0,59.0,35170.33113,21139.70894,17870.76923
21839,6/1/2017 15:50,75,55.48,0,720.0,58.94,35081.3245,21113.51351,17912.12308
21840,6/1/2017 16:00,75,57.15,0,697.3,60.47,34738.01325,21278.17048,18048.0
21841,6/1/2017 16:10,75,58.11,0,670.9,64.47,34903.31126,21502.7027,18172.06154
21842,6/1/2017 16:20,75,56.78,0,642.5,70.8,34916.02649,21188.35759,18177.96923
21843,6/1/2017 16:30,75,57.57,0,612.8,76.3,35170.33113,21237.00624,18142.52308
21844,6/1/2017 16:40,74,59.08,0,587.1,78.9,35119.4702,21195.842,18077.53846
21845,6/1/2017 16:50,74,62.91,0,560.3,80.4,35386.49007,21375.46778,18396.55385
21846,6/1/2017 17:00,74,64.15,0,526.3,84.5,34165.82781,21794.59459,18615.13846
21847,6/1/2017 17:10,74,64.68,0,492.0,94.5,35462.78146,21891.89189,18827.81538
21848,6/1/2017 17:20,73,64.21,0,464.3,129.3,35704.37086,21476.50728,18821.90769
21849,6/1/2017 17:30,73,63.71,0,437.2,216.0,36492.71523,21701.0395,19010.95385
21850,6/1/2017 17:40,73,61.45,0,404.9,325.5,36734.30464,21828.27443,19235.44615
21851,6/1/2017 17:50,73,64.81,0,372.9,360.3,36797.88079,22172.55717,19489.47692
21852,6/1/2017 18:00,73,66.28,0,340.5,339.3,37090.33113,22468.19127,20151.13846
21853,6/1/2017 18:10,73,68.88,0,309.3,309.7,37598.9404,22992.09979,20818.70769
21854,6/1/2017 18:20,73,70.3,0,280.0,280.6,38489.00662,23302.7027,21273.6
21855,6/1/2017 18:30,72,73.0,0,249.4,250.1,39684.23841,24099.7921,21923.44615
21856,6/1/2017 18:40,72,73.3,0,219.3,219.9,40854.03974,25136.38254,22785.96923
21857,6/1/2017 18:50,72,74.9,0,189.3,189.9,42265.43046,26588.35759,23872.98462
21858,6/1/2017 19:00,72,76.1,0,162.7,162.9,43422.51656,27306.86071,25214.03077
21859,6/1/2017 19:10,71,77.3,0,135.3,134.9,45685.82781,28710.18711,27039.50769
21860,6/1/2017 19:20,71,77.5,0,113.4,112.5,46893.77483,29694.38669,28232.86154
21861,6/1/2017 19:30,71,77.8,0,90.8,89.5,45596.82119,28485.65489,27228.55385
21862,6/1/2017 19:40,71,78.0,0,69.41,67.6,43524.23841,26891.47609,26962.70769
21863,6/1/2017 19:50,71,78.0,0,49.08,46.71,43371.65563,26850.31185,27039.50769
21864,6/1/2017 20:00,70,78.7,0,33.28,30.87,43803.97351,27145.94595,27264.0
21865,6/1/2017 20:10,70,79.5,0,18.4,16.05,45202.64901,27748.44075,27334.89231
21866,6/1/2017 20:20,70,80.1,0,8.71,7.53,45736.68874,27984.19958,27252.18462
21867,6/1/2017 20:30,70,81.0,0,3.332,2.831,45571.39073,27767.15177,27057.23077
21868,6/1/2017 20:40,70,81.3,0,0.925,0.819,45139.07285,27497.7131,27258.09231
21869,6/1/2017 20:50,70,81.6,0,0.19,0.193,45482.38411,27699.7921,27157.66154
21870,6/1/2017 21:00,69,81.6,0,0.095,0.059,44910.19868,27572.55717,26885.90769
21871,6/1/2017 21:10,69,81.6,0,0.051,0.141,44694.03974,27437.83784,26496.0
21872,6/1/2017 21:20,69,82.1,0,0.091,0.07,43765.82781,26910.18711,26147.44615
21873,6/1/2017 21:30,69,82.6,0,0.062,0.096,43397.08609,26637.00624,26088.36923
21874,6/1/2017 21:40,69,83.5,0,0.044,0.159,43409.80132,26782.95218,26112.0
21875,6/1/2017 21:50,69,84.0,0,0.059,0.1,43625.96026,26951.35135,25999.75385
21876,6/1/2017 22:00,69,84.5,0,0.059,0.133,43536.95364,26895.2183,25840.24615
21877,6/1/2017 22:10,69,85.0,0,0.048,0.122,43384.37086,26839.08524,25769.35385
21878,6/1/2017 22:20,69,85.3,0,0.048,0.093,43842.11921,27037.42204,25816.61538
21879,6/1/2017 22:30,69,85.5,0,0.033,0.107,43689.53642,26812.88981,25751.63077
21880,6/1/2017 22:40,69,85.6,0,0.051,0.107,43358.9404,26786.69439,25485.78462
21881,6/1/2017 22:50,69,85.8,0,0.051,0.126,42888.47682,26401.2474,25084.06154
21882,6/1/2017 23:00,69,86.3,0,0.066,0.13,41960.2649,25738.87734,24770.95385
21883,6/1/2017 23:10,69,86.8,0,0.033,0.119,41540.66225,25289.81289,24688.24615
21884,6/1/2017 23:20,68,87.2,0,0.066,0.119,41349.93377,25200.0,24705.96923
21885,6/1/2017 23:30,68,87.6,0,0.059,0.137,40981.19205,24840.74844,24363.32308
21886,6/1/2017 23:40,68,87.7,0,0.066,0.126,40307.28477,24668.60707,24079.75385
21887,6/1/2017 23:50,68,87.8,0,0.044,0.13,39646.09272,24646.15385,23802.09231
21888,6/2/2017 0:00,68,87.8,0,0.033,0.1,39010.33113,24410.39501,23565.78462
21889,6/2/2017 0:10,68,87.8,0,0.059,0.082,38234.70199,24032.43243,23542.15385
21890,6/2/2017 0:20,68,87.8,0,0.099,0.093,37776.95364,23927.65073,23099.07692
21891,6/2/2017 0:30,68,87.7,0,0.066,0.115,36937.74834,23602.079,22768.24615
21892,6/2/2017 0:40,68,87.5,0,0.077,0.119,36632.58278,23355.09356,22650.09231
21893,6/2/2017 0:50,68,87.5,0,0.069,0.156,36619.86755,23246.56965,22661.90769
21894,6/2/2017 1:00,68,87.7,0,0.066,0.126,36352.84768,23014.55301,22531.93846
21895,6/2/2017 1:10,68,87.6,0,0.069,0.111,36060.39735,22958.41996,22159.75385
21896,6/2/2017 1:20,68,87.6,0,0.062,0.133,35818.80795,22962.16216,22094.76923
21897,6/2/2017 1:30,68,87.5,0,0.051,0.137,36212.98013,22958.41996,22295.63077
21898,6/2/2017 1:40,68,87.4,0,0.055,0.13,37014.03974,22958.41996,22720.98462
21899,6/2/2017 1:50,68,87.0,0,0.044,0.119,37942.25166,22932.22453,23382.64615
21900,6/2/2017 2:00,68,86.3,0,0.099,0.085,39112.05298,23680.66528,23808.0
21901,6/2/2017 2:10,69,85.6,0,0.062,0.152,39468.07947,24103.5343,23648.49231
21902,6/2/2017 2:20,69,85.2,0,0.04,0.119,39328.21192,24122.24532,23382.64615
21903,6/2/2017 2:30,69,85.2,0,0.051,0.133,38806.88742,23706.86071,22992.73846
21904,6/2/2017 2:40,69,85.2,0,0.048,0.133,38031.25828,23130.56133,22862.76923
21905,6/2/2017 2:50,69,85.1,0,0.062,0.115,37586.22517,22737.62994,22348.8
21906,6/2/2017 3:00,69,85.6,0,0.044,0.122,36785.16556,22281.08108,21728.49231
21907,6/2/2017 3:10,68,86.0,0,0.062,0.119,35844.23841,21832.01663,20600.12308
21908,6/2/2017 3:20,69,86.0,0,0.051,0.148,34229.40397,20754.26195,19235.44615
21909,6/2/2017 3:30,68,85.2,0,0.084,0.089,32118.6755,19478.17048,18449.72308
21910,6/2/2017 3:40,68,84.5,0,0.044,0.17,30516.55629,18920.58212,17599.01538
21911,6/2/2017 3:50,68,84.1,0,0.084,0.119,29664.63576,18168.39917,17014.15385
21912,6/2/2017 4:00,68,83.9,0,0.055,0.145,29130.59603,18000.0,16429.29231
21913,6/2/2017 4:10,68,84.1,0,0.073,0.126,28545.69536,17876.50728,16234.33846
21914,6/2/2017 4:20,69,84.3,0,0.077,0.093,27884.50331,17341.37214,16033.47692
21915,6/2/2017 4:30,68,84.0,0,0.059,0.133,26956.29139,16750.10395,15720.36923
21916,6/2/2017 4:40,68,83.5,0,0.069,0.111,25405.03311,16203.7422,14828.30769
21917,6/2/2017 4:50,68,83.1,0,0.037,0.185,23866.49007,15440.33264,13753.10769
21918,6/2/2017 5:00,69,83.0,0,0.059,0.107,23434.17219,15006.23701,12282.09231
21919,6/2/2017 5:10,69,83.1,0,0.062,0.1,22760.2649,14377.54678,11779.93846
21920,6/2/2017 5:20,69,83.6,0,0.055,0.159,22315.23179,14194.17879,11301.41538
21921,6/2/2017 5:30,69,84.2,0,0.051,0.159,21959.2053,14003.3264,10899.69231
21922,6/2/2017 5:40,69,84.7,0,0.11,0.145,22022.78146,13834.92723,10687.01538
21923,6/2/2017 5:50,69,85.0,0,0.629,0.586,21743.04636,13688.98129,10497.96923
21924,6/2/2017 6:00,69,85.3,0,1.81,1.453,21488.74172,13513.09771,10415.26154
21925,6/2/2017 6:10,69,85.6,0,5.069,3.917,21641.3245,13539.29314,10539.32308
21926,6/2/2017 6:20,69,85.6,0,11.07,8.77,21768.47682,13827.44283,10492.06154
21927,6/2/2017 6:30,69,85.7,0,17.47,13.67,21793.90728,13902.2869,10379.81538
21928,6/2/2017 6:40,69,85.7,0,29.19,22.84,22010.06623,13943.45114,10462.52308
21929,6/2/2017 6:50,69,85.7,0,47.59,39.76,22289.80132,14070.68607,10492.06154
21930,6/2/2017 7:00,69,85.4,0,54.96,46.57,22645.82781,14351.35135,10551.13846
21931,6/2/2017 7:10,69,85.0,0,80.6,69.26,23014.56954,14602.079,10545.23077
21932,6/2/2017 7:20,69,84.7,0,95.0,83.1,22950.99338,14538.46154,10610.21538
21933,6/2/2017 7:30,69,84.2,0,103.6,87.7,23319.7351,14905.19751,10622.03077
21934,6/2/2017 7:40,69,83.9,0,162.7,145.9,23345.16556,15197.0894,10663.38462
21935,6/2/2017 7:50,69,83.4,0,186.0,164.9,24006.35762,15350.51975,10846.52308
21936,6/2/2017 8:00,69,83.2,0,277.6,255.8,24438.6755,15799.5842,11071.01538
21937,6/2/2017 8:10,70,81.7,0,322.0,301.0,24858.27815,16271.10187,11082.83077
21938,6/2/2017 8:20,70,79.2,0,356.2,334.5,25188.87417,16469.43867,11100.55385
21939,6/2/2017 8:30,71,77.4,0,388.5,366.8,25697.48344,16809.97921,11260.06154
21940,6/2/2017 8:40,71,75.9,0,421.5,399.2,26028.07947,17000.8316,11407.75385
21941,6/2/2017 8:50,71,75.4,0,453.7,431.1,26167.94702,16798.7526,11679.50769
21942,6/2/2017 9:00,71,74.9,0,485.3,463.1,26612.98013,17068.19127,11821.29231
21943,6/2/2017 9:10,72,74.0,0,518.3,496.0,27274.17219,17689.39709,12104.86154
21944,6/2/2017 9:20,72,71.9,0,549.0,527.5,27859.07285,17842.82744,12506.58462
21945,6/2/2017 9:30,72,69.88,0,576.5,555.3,28329.53642,18209.56341,12920.12308
21946,6/2/2017 9:40,72,69.95,0,604.9,583.4,28265.96026,18868.19127,13180.06154
21947,6/2/2017 9:50,72,71.2,0,631.4,610.1,29117.88079,19002.9106,13510.89231
21948,6/2/2017 10:00,73,71.0,0,656.5,635.2,29753.64238,19219.95842,13735.38462
21949,6/2/2017 10:10,73,70.6,0,679.9,658.4,30427.54967,19335.96674,13883.07692
21950,6/2/2017 10:20,73,70.5,0,704.0,682.3,30363.97351,19429.52183,13936.24615
21951,6/2/2017 10:30,73,71.0,0,726.0,692.4,31254.03974,19788.77339,14166.64615
21952,6/2/2017 10:40,73,70.7,0,745.0,678.0,31457.48344,20058.21206,14349.78462
21953,6/2/2017 10:50,73,70.4,0,765.0,581.5,31788.07947,20653.22245,14556.55385
21954,6/2/2017 11:00,74,69.49,0,784.0,353.5,32411.12583,20772.97297,14503.38462
21955,6/2/2017 11:10,73,69.76,0,801.0,180.4,32678.1457,20937.62994,15046.89231
21956,6/2/2017 11:20,74,69.16,0,815.0,123.3,33046.88742,20975.05198,15188.67692
21957,6/2/2017 11:30,73,69.56,0,827.0,113.8,32856.15894,21079.83368,15484.06154
21958,6/2/2017 11:40,73,70.0,0,839.0,111.5,33148.60927,21308.10811,15543.13846
21959,6/2/2017 11:50,73,69.53,0,850.0,109.9,33644.50331,21240.74844,15962.58462
21960,6/2/2017 12:00,74,69.59,0,862.0,107.5,33046.88742,21442.82744,16222.52308
21961,6/2/2017 12:10,74,67.59,0,872.0,103.5,33097.74834,21229.52183,16246.15385
21962,6/2/2017 12:20,74,67.76,0,879.0,103.5,33123.17881,21281.91268,16234.33846
21963,6/2/2017 12:30,74,66.82,0,883.0,106.4,32665.43046,21259.45946,16293.41538
21964,6/2/2017 12:40,74,66.39,0,884.0,112.6,32703.57616,21012.47401,15808.98462
21965,6/2/2017 12:50,74,67.79,0,892.0,112.4,32970.59603,19384.61538,16003.93846
21966,6/2/2017 13:00,74,67.99,0,896.0,122.4,33275.76159,18426.61123,16293.41538
21967,6/2/2017 13:10,74,69.46,0,897.0,124.4,33962.38411,18722.24532,16488.36923
21968,6/2/2017 13:20,74,69.83,0,892.0,138.6,34776.15894,18740.95634,16653.78462
21969,6/2/2017 13:30,74,70.3,0,911.0,147.3,35399.2053,18924.32432,16777.84615
21970,6/2/2017 13:40,74,69.0,0,908.0,143.4,35958.6755,19107.69231,16512.0
21971,6/2/2017 13:50,74,69.16,0,870.0,132.3,35678.9404,19534.30353,16872.36923
21972,6/2/2017 14:00,74,68.29,0,893.0,135.6,35475.49669,19796.2578,16960.98462
21973,6/2/2017 14:10,74,67.46,0,878.0,128.0,35742.51656,19826.19543,17108.67692
21974,6/2/2017 14:20,74,67.86,0,866.0,127.7,36619.86755,19901.0395,17179.56923
21975,6/2/2017 14:30,74,68.69,0,872.0,143.3,36022.25166,20013.30561,17197.29231
21976,6/2/2017 14:40,74,68.52,0,857.0,138.8,33784.37086,20166.73597,17079.13846
21977,6/2/2017 14:50,74,68.79,0,835.0,130.4,34814.30464,20597.0894,17126.4
21978,6/2/2017 15:00,74,69.32,0,821.0,138.6,35144.90066,20469.85447,17209.10769
21979,6/2/2017 15:10,74,68.66,0,813.0,132.1,35615.36424,20518.50312,17185.47692
21980,6/2/2017 15:20,73,70.3,0,787.0,124.3,36263.84106,20357.58836,17090.95385
21981,6/2/2017 15:30,74,70.0,0,761.0,114.8,37192.05298,20353.84615,17155.93846
21982,6/2/2017 15:40,73,69.19,0,736.0,109.7,36683.44371,20282.74428,17368.61538
21983,6/2/2017 15:50,74,68.96,0,720.0,108.9,36581.72185,20323.90852,17421.78462
21984,6/2/2017 16:00,73,68.69,0,715.0,123.4,35780.66225,20346.36175,17492.67692
21985,6/2/2017 16:10,73,69.26,0,677.2,111.4,35958.6755,20350.10395,17587.2
21986,6/2/2017 16:20,73,70.4,0,648.7,112.5,36060.39735,20271.51767,17616.73846
21987,6/2/2017 16:30,73,69.79,0,608.5,122.9,36047.68212,20353.84615,17610.83077
21988,6/2/2017 16:40,73,70.3,0,601.7,122.0,36441.8543,20447.40125,17853.04615
21989,6/2/2017 16:50,73,70.2,0,568.7,127.5,36645.29801,20881.49688,18349.29231
21990,6/2/2017 17:00,73,70.4,0,556.1,119.2,37153.90728,20892.72349,18307.93846
21991,6/2/2017 17:10,73,70.7,0,517.3,113.1,37548.07947,21124.74012,18455.63077
21992,6/2/2017 17:20,73,71.0,0,488.4,138.7,38031.25828,21229.52183,18656.49231
21993,6/2/2017 17:30,73,70.2,0,454.4,230.8,38565.29801,21469.02287,18981.41538
21994,6/2/2017 17:40,73,70.8,0,395.2,315.8,38895.89404,21644.90644,19300.43077
21995,6/2/2017 17:50,73,70.6,0,367.1,351.1,39328.21192,21948.02495,19589.90769
21996,6/2/2017 18:00,72,71.2,0,337.2,334.5,40345.43046,22135.13514,19938.46154
21997,6/2/2017 18:10,72,72.1,0,293.2,290.5,40879.4702,22427.02703,20434.70769
21998,6/2/2017 18:20,72,73.3,0,278.4,279.3,41642.38411,23074.42827,21196.8
21999,6/2/2017 18:30,72,73.8,0,255.4,259.5,42405.29801,23605.82121,21917.53846
22000,6/2/2017 18:40,72,74.6,0,229.8,233.9,43600.5298,24792.09979,22756.43077
22001,6/2/2017 18:50,72,74.2,0,201.0,203.7,44795.76159,25896.0499,23867.07692
22002,6/2/2017 19:00,72,75.6,0,172.4,174.6,45863.84106,26816.63202,24918.64615
22003,6/2/2017 19:10,71,76.8,0,135.7,146.2,47135.36424,27430.35343,26360.12308
22004,6/2/2017 19:20,71,77.7,0,119.4,120.9,47821.98675,27722.24532,27695.26154
22005,6/2/2017 19:30,71,78.1,0,94.5,94.3,46893.77483,26797.921,27169.47692
22006,6/2/2017 19:40,71,79.2,0,71.2,70.2,44452.45033,25252.39085,26791.38462
22007,6/2/2017 19:50,70,79.7,0,50.95,49.3,44503.31126,25293.55509,26696.86154
22008,6/2/2017 20:00,70,80.6,0,32.71,32.17,45393.37748,26000.8316,27222.64615
22009,6/2/2017 20:10,70,81.2,0,18.1,15.89,46130.86093,26352.59875,27269.90769
22010,6/2/2017 20:20,70,81.8,0,8.46,7.25,46423.31126,26625.77963,27193.10769
22011,6/2/2017 20:30,70,82.3,0,3.335,2.82,46486.88742,26491.06029,27015.87692
22012,6/2/2017 20:40,69,82.8,0,1.013,0.86,46258.01325,26678.17048,27021.78462
22013,6/2/2017 20:50,69,83.2,0,0.223,0.237,46054.56954,26506.02911,26820.92308
22014,6/2/2017 21:00,69,83.5,0,0.066,0.089,45609.53642,25944.69854,26667.32308
22015,6/2/2017 21:10,69,83.9,0,0.04,0.107,45342.51656,25776.29938,26224.24615
22016,6/2/2017 21:20,69,84.2,0,0.051,0.074,44592.31788,25458.21206,25816.61538
22017,6/2/2017 21:30,69,84.6,0,0.062,0.093,44452.45033,25368.39917,25710.27692
22018,6/2/2017 21:40,69,85.0,0,0.051,0.104,44630.46358,25641.58004,25822.52308
22019,6/2/2017 21:50,69,85.3,0,0.062,0.1,44655.89404,25757.58836,25787.07692
22020,6/2/2017 22:00,69,85.6,0,0.055,0.126,44846.62252,25589.18919,25657.10769
22021,6/2/2017 22:10,69,85.7,0,0.062,0.089,44757.61589,25353.43035,25420.8
22022,6/2/2017 22:20,69,85.6,0,0.073,0.093,44706.75497,25488.14969,25420.8
22023,6/2/2017 22:30,69,85.7,0,0.059,0.115,44846.62252,25555.50936,25273.10769
22024,6/2/2017 22:40,69,85.8,0,0.062,0.119,44452.45033,25461.95426,25166.76923
22025,6/2/2017 22:50,69,85.8,0,0.015,0.196,44020.13245,25132.64033,24918.64615
22026,6/2/2017 23:00,69,86.0,0,0.055,0.119,43791.25828,24687.31809,24440.12308
22027,6/2/2017 23:10,69,86.1,0,0.055,0.126,43664.10596,24369.23077,24392.86154
22028,6/2/2017 23:20,68,85.9,0,0.062,0.148,42583.31126,24133.47193,24156.55385
22029,6/2/2017 23:30,68,85.4,0,0.044,0.133,41896.68874,23841.58004,23955.69231
22030,6/2/2017 23:40,68,84.5,0,0.08,0.107,41362.64901,23605.82121,23802.09231
22031,6/2/2017 23:50,68,83.6,0,0.069,0.096,41032.05298,23366.32017,23666.21538
22032,6/3/2017 0:00,69,82.6,0,0.044,0.137,40587.01987,23235.34304,23530.33846
22033,6/3/2017 0:10,69,82.0,0,0.059,0.089,39887.68212,22980.87318,23364.92308
22034,6/3/2017 0:20,69,82.6,0,0.051,0.141,39455.36424,22748.85655,23234.95385
22035,6/3/2017 0:30,69,83.1,0,0.055,0.141,39302.78146,22550.51975,23311.75385
22036,6/3/2017 0:40,69,83.8,0,0.048,0.152,38908.60927,22565.48857,23057.72308
22037,6/3/2017 0:50,69,84.6,0,0.069,0.093,38272.84768,21955.50936,22756.43077
22038,6/3/2017 1:00,69,85.3,0,0.037,0.163,38082.11921,21809.56341,22632.36923
22039,6/3/2017 1:10,68,85.7,0,0.062,0.133,37980.39735,21757.17256,22632.36923
22040,6/3/2017 1:20,68,86.2,0,0.029,0.163,38018.54305,21600.0,22661.90769
22041,6/3/2017 1:30,68,86.6,0,0.055,0.145,38247.41722,21772.14137,22821.41538
22042,6/3/2017 1:40,68,87.1,0,0.048,0.122,38946.75497,22000.4158,23040.0
22043,6/3/2017 1:50,68,87.4,0,0.051,0.167,39671.52318,22183.78378,23583.50769
22044,6/3/2017 2:00,68,87.9,0,0.051,0.089,40981.19205,22629.10603,23884.8
22045,6/3/2017 2:10,68,88.2,0,0.044,0.141,41375.36424,22790.02079,23867.07692
22046,6/3/2017 2:20,68,88.3,0,0.04,0.156,41248.21192,22808.73181,23589.41538
22047,6/3/2017 2:30,68,88.3,0,0.037,0.133,40447.15232,22737.62994,23175.87692
22048,6/3/2017 2:40,68,88.3,0,0.044,0.141,39582.51656,22228.69023,22744.61538
22049,6/3/2017 2:50,68,88.3,0,0.055,0.107,39086.62252,21996.6736,22295.63077
22050,6/3/2017 3:00,68,88.2,0,0.04,0.141,38425.43046,21379.20998,21994.33846
22051,6/3/2017 3:10,68,88.1,0,0.055,0.107,37586.22517,20728.06653,21232.24615
22052,6/3/2017 3:20,68,87.9,0,0.055,0.156,35500.92715,19841.16424,19773.04615
22053,6/3/2017 3:30,68,87.7,0,0.055,0.13,33593.64238,18486.48649,18804.18462
22054,6/3/2017 3:40,68,87.6,0,0.059,0.137,32411.12583,18011.22661,18030.27692
22055,6/3/2017 3:50,68,87.3,0,0.077,0.126,31025.16556,17274.01247,17421.78462
22056,6/3/2017 4:00,68,87.0,0,0.062,0.122,30452.98013,16645.32225,16848.73846
22057,6/3/2017 4:10,68,86.7,0,0.066,0.152,29829.93377,16143.86694,16464.73846
22058,6/3/2017 4:20,68,86.3,0,0.055,0.119,28990.72848,15870.68607,16252.06154
22059,6/3/2017 4:30,68,86.0,0,0.051,0.089,28265.96026,15339.29314,15803.07692
22060,6/3/2017 4:40,68,85.7,0,0.066,0.115,26867.28477,14729.31393,15029.16923
22061,6/3/2017 4:50,68,85.4,0,0.051,0.145,25595.76159,14220.37422,13906.70769
22062,6/3/2017 5:00,68,85.0,0,0.044,0.141,24870.99338,13565.48857,12465.23077
22063,6/3/2017 5:10,68,84.4,0,0.055,0.145,24209.80132,13183.78378,11980.8
22064,6/3/2017 5:20,68,84.6,0,0.055,0.159,23891.92053,12697.2973,11520.0
22065,6/3/2017 5:30,68,85.0,0,0.062,0.133,23828.34437,12626.19543,11236.43077
22066,6/3/2017 5:40,68,85.1,0,0.219,0.163,23802.91391,12427.85863,10976.49231
22067,6/3/2017 5:50,68,85.0,0,1.039,0.852,23523.17881,12169.64657,10799.26154
22068,6/3/2017 6:00,68,84.8,0,3.942,3.32,23116.29139,11941.37214,10834.70769
22069,6/3/2017 6:10,68,84.6,0,9.37,8.07,23650.33113,12293.13929,10799.26154
22070,6/3/2017 6:20,68,84.4,0,17.97,15.31,23726.62252,12734.71933,10704.73846
22071,6/3/2017 6:30,68,84.5,0,33.88,27.14,23472.31788,12469.02287,10651.56923
22072,6/3/2017 6:40,68,84.7,0,55.11,48.09,23281.5894,12472.76507,10722.46154
22073,6/3/2017 6:50,68,84.9,0,81.0,72.5,23307.01987,12551.35135,10994.21538
22074,6/3/2017 7:00,68,85.2,0,94.2,84.6,23561.3245,12768.39917,10941.04615
22075,6/3/2017 7:10,68,85.2,0,126.5,115.6,23599.4702,13037.83784,10887.87692
22076,6/3/2017 7:20,68,84.9,0,174.5,161.6,23713.90728,13269.85447,10887.87692
22077,6/3/2017 7:30,68,84.0,0,185.2,197.7,24349.66887,13105.19751,10982.4
22078,6/3/2017 7:40,69,83.0,0,246.3,231.8,24489.53642,13269.85447,11189.16923
22079,6/3/2017 7:50,69,81.8,0,277.5,262.5,24565.82781,13505.61331,11277.78462
22080,6/3/2017 8:00,69,81.2,0,312.1,297.1,25099.86755,14093.13929,11407.75385
22081,6/3/2017 8:10,69,79.5,0,212.8,197.1,25964.50331,14358.83576,11549.53846
22082,6/3/2017 8:20,69,78.7,0,281.7,265.2,26167.94702,14448.64865,11608.61538
22083,6/3/2017 8:30,69,77.6,0,372.5,356.2,26778.27815,14504.7817,11915.81538
